Restaurant Name,Category Name,Latitude,Longitude,Distance,Bike Station Lat,Bike Station Lon
Rose Garden Cafe,Diner,43.659564,-79.437503,787,43.662857,-79.44618
All You Can Eat Internet,Restaurant,43.664045,-79.456086,807,43.662857,-79.44618
Foodbenders,Restaurant,43.659736,-79.436689,838,43.662857,-79.44618
Cinderalla Restaurant,Steakhouse,43.660242,-79.435134,934,43.662857,-79.44618
Lisbon Churrasqueira,Restaurant,43.659891,-79.434563,990,43.662857,-79.44618
Subway,Deli,43.79199,-79.13267,851,43.788319,-79.123505
Le Select Bistro,Wine Bar,43.643777,-79.39683,204,43.64302506,-79.39430138
Rodney's Oyster House,Seafood Restaurant,43.645025,-79.396655,284,43.64302506,-79.39430138
Bar Hop,Beer Bar,43.645579,-79.393658,292,43.64302506,-79.39430138
Wilbur Mexicana,Taco Restaurant,43.644877,-79.398688,419,43.64302506,-79.39430138
Steam Whistle Brewing,Brewery,43.641025,-79.385267,597,43.64302506,-79.39430138
Gusto 101,Italian Restaurant,43.645005,-79.400017,527,43.64302506,-79.39430138
Chubby's Jamaican Kitchen,Caribbean Restaurant,43.645461,-79.400698,568,43.64302506,-79.39430138
Khao San Road,Thai Restaurant,43.64618,-79.393894,366,43.64302506,-79.39430138
Banh Mi Boys,Korean Restaurant,43.648766,-79.396924,658,43.64302506,-79.39430138
Pai,Thai Restaurant,43.647796,-79.388636,712,43.64302506,-79.39430138
Drom Taberna,Bar,43.648297,-79.399514,713,43.64302506,-79.39430138
WVRST,Beer Bar,43.644181,-79.40054,535,43.64302506,-79.39430138
Stackt Market,Restaurant,43.641155,-79.402021,632,43.64302506,-79.39430138
Maker Pizza,Pizzeria,43.650207,-79.397949,873,43.64302506,-79.39430138
Le Gourmand,Café,43.648179,-79.396504,605,43.64302506,-79.39430138
La Carnita,Taco Restaurant,43.647369,-79.389877,590,43.64302506,-79.39430138
The Rec Room,Arcade,43.641092,-79.394392,642,43.64302506,-79.39430138
JaBistro,Sushi Restaurant,43.649789,-79.388252,893,43.64302506,-79.39430138
Town Crier Pub,Pub,43.648185,-79.39024,654,43.64302506,-79.39430138
Steam Whistle Biergarten,Restaurant,43.641351,-79.385413,727,43.64302506,-79.39430138
IQ Food Co,Wholesaler,43.643146,-79.382333,982,43.64302506,-79.39430138
Minami,Japanese Restaurant,43.646694,-79.388266,612,43.64302506,-79.39430138
Cafe Landwer,Café,43.648724,-79.385137,959,43.64302506,-79.39430138
360 Restaurant,Wine Bar,43.64251,-79.387233,586,43.64302506,-79.39430138
Pizzeria Libretto,Pizzeria,43.648456,-79.384955,945,43.64302506,-79.39430138
Evviva Breakfast Restaurant,Deli,43.641498,-79.38338,886,43.64302506,-79.39430138
BarChef,Cocktail Bar,43.648133,-79.400236,729,43.64302506,-79.39430138
Scaddabush Italian Kitchen & Bar,Wine Bar,43.644831,-79.385406,744,43.64302506,-79.39430138
SOCO Kitchen + Bar,Bistro,43.643091,-79.383867,845,43.64302506,-79.39430138
Roses New York,Bar,43.638856,-79.398896,587,43.64302506,-79.39430138
Tim Hortons,"Cafe, Coffee, and Tea House",43.638725,-79.386023,798,43.64302506,-79.39430138
Sunset Grill,Bar,43.644383,-79.387718,621,43.64302506,-79.39430138
Null,Burger Joint,43.648549,-79.387541,827,43.64302506,-79.39430138
Queen St Warehouse,Beer Bar,43.650216,-79.390097,850,43.64302506,-79.39430138
Taverna Mercatto,Pizzeria,43.642805,-79.383167,889,43.64302506,-79.39430138
Bovine Sex Club,Night Club,43.647618,-79.402678,840,43.64302506,-79.39430138
Hunters Landing,Restaurant,43.639971,-79.39669,374,43.64302506,-79.39430138
Tim Hortons,"Cafe, Coffee, and Tea House",43.637463,-79.40031,786,43.64302506,-79.39430138
Earl's Kitchen & Bar,Bar,43.648085,-79.384662,1012,43.64302506,-79.39430138
The Loose Moose Tap & Grill,Beer Garden,43.64533,-79.383943,868,43.64302506,-79.39430138
Null,Restaurant,43.644888,-79.383078,933,43.64302506,-79.39430138
Jack Astor's,Diner,43.645226,-79.383833,879,43.64302506,-79.39430138
Pizzaiolo,Pizzeria,43.639194,-79.386518,713,43.64302506,-79.39430138
Northern Maverick Brewing Co,Brewery,43.644967,-79.402863,729,43.64302506,-79.39430138
Guirei Toronto,Sushi Restaurant,43.636856,-79.397082,716,43.64302506,-79.39430138
Subway,Deli,43.63956,-79.383435,947,43.64302506,-79.39430138
Boston Pizza,Pizzeria,43.644264,-79.388587,479,43.64302506,-79.39430138
The Pint Public House,Sports Bar,43.644004,-79.387518,452,43.64302506,-79.39430138
Milagro Restau & Cantina Inc,Mexican Restaurant,43.64575,-79.389759,460,43.64302506,-79.39430138
Domino's Pizza,Pizzeria,43.641769,-79.402072,636,43.64302506,-79.39430138
Parc Downsview Park,Restaurant,43.746769,-79.479293,467,43.7482972,-79.4757057
California Sandwiches,American Restaurant,43.755981,-79.473986,844,43.7482972,-79.4757057
The Penalty Box,Restaurant,43.747476,-79.476549,242,43.7482972,-79.4757057
Churro Zone,Mexican Restaurant,43.748435,-79.479562,302,43.7482972,-79.4757057
Pizza Pizza,Pizzeria,43.745727,-79.48737,976,43.7482972,-79.4757057
Carmen y Pepe Peruvian Cuisine,Peruvian Restaurant,43.751206,-79.480103,472,43.7482972,-79.4757057
European Cuisine,Modern European Restaurant,43.751119,-79.480511,484,43.7482972,-79.4757057
Topaz,Night Club,43.754842,-79.479565,772,43.7482972,-79.4757057
Moon Congee Restaurant,Chinese Restaurant,43.74431,-79.486766,969,43.7482972,-79.4757057
Pho Huong Truong,Vietnamese Restaurant,43.745942,-79.487499,984,43.7482972,-79.4757057
Chanchitos Latin Flavours,Restaurant,43.748358,-79.479081,271,43.7482972,-79.4757057
Los Compadres Dominican Restaurant,Fast Food Restaurant,43.749809,-79.479221,328,43.7482972,-79.4757057
Minuet Cafe,Restaurant,43.749743,-79.479351,333,43.7482972,-79.4757057
Tacontento Mexican Foods,Restaurant,43.75153,-79.478749,434,43.7482972,-79.4757057
SVG Bar & Grill,American Restaurant,43.754953,-79.479583,802,43.7482972,-79.4757057
A Computer Warehouse Outlet Inc,Pizzeria,43.753967,-79.469256,815,43.7482972,-79.4757057
Mr Sub,Fast Food Restaurant,43.755301,-79.471767,840,43.7482972,-79.4757057
Z-Teca Foods Inc,Restaurant,43.756203,-79.474021,888,43.7482972,-79.4757057
Kin Sushi Japaness Restaurant,Sushi Restaurant,43.754362,-79.468476,889,43.7482972,-79.4757057
Salutary Food Inc,"Cafe, Coffee, and Tea House",43.755178,-79.468842,942,43.7482972,-79.4757057
HG Bar & Restaurant,Chinese Restaurant,43.750696,-79.487049,948,43.7482972,-79.4757057
Leng Keng,Restaurant,43.750696,-79.487049,948,43.7482972,-79.4757057
Toronto Cake,Bakery,43.747942,-79.487822,973,43.7482972,-79.4757057
Steam Whistle Brewing,Brewery,43.641025,-79.385267,532,43.63737146,-79.38976959
Tim Hortons,"Cafe, Coffee, and Tea House",43.638725,-79.386023,314,43.63737146,-79.38976959
Steam Whistle Biergarten,Restaurant,43.641351,-79.385413,482,43.63737146,-79.38976959
The Rec Room,Arcade,43.641092,-79.394392,480,43.63737146,-79.38976959
Evviva Breakfast Restaurant,Deli,43.641498,-79.38338,690,43.63737146,-79.38976959
IQ Food Co,Wholesaler,43.643146,-79.382333,867,43.63737146,-79.38976959
Boxcar Social,Bar,43.639064,-79.382899,596,43.63737146,-79.38976959
SOMA chocolatemaker,Peruvian Restaurant,43.645203,-79.395749,1005,43.63737146,-79.38976959
Le Select Bistro,Wine Bar,43.643777,-79.39683,895,43.63737146,-79.38976959
BeaverTails,Dessert Shop,43.639663,-79.38005,823,43.63737146,-79.38976959
Pearl Harbourfront Restaurant,Diner,43.638552,-79.380667,735,43.63737146,-79.38976959
Bar Hop,Beer Bar,43.645579,-79.393658,964,43.63737146,-79.38976959
360 Restaurant,Wine Bar,43.64251,-79.387233,614,43.63737146,-79.38976959
SOCO Kitchen + Bar,Bistro,43.643091,-79.383867,788,43.63737146,-79.38976959
E11Even,New American Restaurant,43.64273,-79.381098,874,43.63737146,-79.38976959
Pizzaiolo,Pizzeria,43.639194,-79.386518,279,43.63737146,-79.38976959
Taverna Mercatto,Pizzeria,43.642805,-79.383167,784,43.63737146,-79.38976959
Scaddabush Italian Kitchen & Bar,Wine Bar,43.644831,-79.385406,892,43.63737146,-79.38976959
A&W Restaurant,American Restaurant,43.646031,-79.389757,956,43.63737146,-79.38976959
Roses New York,Bar,43.638856,-79.398896,758,43.63737146,-79.38976959
RS - Real Sports,Sports Bar,43.642634,-79.380102,976,43.63737146,-79.38976959
Subway,Deli,43.63956,-79.383435,571,43.63737146,-79.38976959
Sunset Grill,Bar,43.644383,-79.387718,945,43.63737146,-79.38976959
Joe Bird,Ice Cream Parlor,43.638298,-79.3803,762,43.63737146,-79.38976959
Tim Hortons,"Cafe, Coffee, and Tea House",43.637463,-79.40031,847,43.63737146,-79.38976959
Null,Restaurant,43.644888,-79.383078,1012,43.63737146,-79.38976959
Guirei Toronto,Sushi Restaurant,43.636856,-79.397082,578,43.63737146,-79.38976959
Jack Astor's,Diner,43.645226,-79.383833,1003,43.63737146,-79.38976959
Hunters Landing,Restaurant,43.639971,-79.39669,636,43.63737146,-79.38976959
Kinton Ramen,Ramen Restaurant,43.641393,-79.380185,983,43.63737146,-79.38976959
Boston Pizza,Pizzeria,43.644264,-79.388587,766,43.63737146,-79.38976959
The Pint Public House,Sports Bar,43.644004,-79.387518,664,43.63737146,-79.38976959
Tim Hortons,"Cafe, Coffee, and Tea House",43.639615,-79.398503,740,43.63737146,-79.38976959
Popeye's Louisiana Kitchen,Fried Chicken Joint,43.640183,-79.381394,739,43.63737146,-79.38976959
Milagro Restau & Cantina Inc,Mexican Restaurant,43.64575,-79.389759,859,43.63737146,-79.38976959
Lucky Clover Sports Pub,Sports Bar,43.641172,-79.383234,664,43.63737146,-79.38976959
Fox and Fiddle,Pub,43.640041,-79.394178,453,43.63737146,-79.38976959
Pizza Pizza,Pizzeria,43.640131,-79.381339,690,43.63737146,-79.38976959
The Goodman Pub and Kitchen,Restaurant,43.638364,-79.38017,791,43.63737146,-79.38976959
Tim Hortons,"Cafe, Coffee, and Tea House",43.641136,-79.381406,788,43.63737146,-79.38976959
St. Louis Bar and Grill,Sports Bar,43.640368,-79.390444,343,43.63737146,-79.38976959
Shoeless Joe's,Restaurant,43.638745,-79.385746,340,43.63737146,-79.38976959
Fat Bastard Burrito,Burrito Restaurant,43.640273,-79.392532,413,43.63737146,-79.38976959
The Slip,Restaurant,43.639272,-79.383119,540,43.63737146,-79.38976959
Fresh & Wild,Restaurant,43.645395,-79.394657,996,43.63737146,-79.38976959
Watermark at Radisson,American Restaurant,43.638758,-79.385561,388,43.63737146,-79.38976959
Azure Restaurant & Bar,Restaurant,43.644387,-79.385335,901,43.63737146,-79.38976959
Shatter Abbas,Persian Restaurant,43.639815,-79.382598,625,43.63737146,-79.38976959
The Morning After,Breakfast Spot,43.640159,-79.397188,675,43.63737146,-79.38976959
Fat Bastard Burrito Co,Burrito Restaurant,43.643761,-79.391639,718,43.63737146,-79.38976959
Subway,Sandwich Spot,43.744088,-79.48673,895,43.73673829,-79.48227196
A&W Restaurant,American Restaurant,43.744081,-79.486823,899,43.73673829,-79.48227196
Tim Hortons,"Cafe, Coffee, and Tea House",43.743095,-79.486476,784,43.73673829,-79.48227196
Pizza Pizza,Pizzeria,43.728242,-79.480611,968,43.73673829,-79.48227196
Pho Mi Asia,Diner,43.728459,-79.477648,994,43.73673829,-79.48227196
Downsview Restaurant,Restaurant,43.732889,-79.483141,448,43.73673829,-79.48227196
Pizza Nova,Pizzeria,43.731057,-79.481299,617,43.73673829,-79.48227196
Pizza Hut,Pizzeria,43.743481,-79.486585,813,43.73673829,-79.48227196
Elias Caribbean,Caribbean Restaurant,43.743748,-79.486769,875,43.73673829,-79.48227196
Church's Chicken,Fried Chicken Joint,43.743982,-79.486761,888,43.73673829,-79.48227196
Smoke 'N' Roti,Caribbean Restaurant,43.744245,-79.486896,905,43.73673829,-79.48227196
Moon Congee Restaurant,Chinese Restaurant,43.74431,-79.486766,920,43.73673829,-79.48227196
Bento Sushi,Sushi Restaurant,43.728299,-79.481369,942,43.73673829,-79.48227196
A&W Restaurant,American Restaurant,43.728686,-79.478387,959,43.73673829,-79.48227196
Mang Mars Chicharon,Fast Food Restaurant,43.733666,-79.483266,350,43.73673829,-79.48227196
Sainis Eastcoasters Bar & Eatery,Diner,43.732385,-79.483106,488,43.73673829,-79.48227196
Pizza Pizza,Pizzeria,43.735763,-79.47152,870,43.73673829,-79.48227196
Elias Restaurant & Tavern,American Restaurant,43.743925,-79.486657,872,43.73673829,-79.48227196
Peter Gs Bar and Grill,Steakhouse,43.728349,-79.479925,951,43.73673829,-79.48227196
A&W Restaurant,American Restaurant,43.728634,-79.478332,954,43.73673829,-79.48227196
Parc Downsview Park,Restaurant,43.746769,-79.479293,807,43.753107,-79.479626
California Sandwiches,American Restaurant,43.755981,-79.473986,562,43.753107,-79.479626
Tim Hortons,"Cafe, Coffee, and Tea House",43.754296,-79.487771,670,43.753107,-79.479626
Topaz,Night Club,43.754842,-79.479565,183,43.753107,-79.479626
Carmen y Pepe Peruvian Cuisine,Peruvian Restaurant,43.751206,-79.480103,223,43.753107,-79.479626
European Cuisine,Modern European Restaurant,43.751119,-79.480511,225,43.753107,-79.479626
Churro Zone,Mexican Restaurant,43.748435,-79.479562,506,43.753107,-79.479626
Encore Hakka Restaurant,Indian Chinese Restaurant,43.754532,-79.487622,673,43.753107,-79.479626
Kiem Bo Restaurant,Asian Restaurant,43.754133,-79.487698,679,43.753107,-79.479626
The Penalty Box,Restaurant,43.747476,-79.476549,806,43.753107,-79.479626
Quiznos,Fast Food Restaurant,43.757819,-79.489295,925,43.753107,-79.479626
Applejacks Restaurant,Diner,43.757894,-79.48929,940,43.753107,-79.479626
KFC,Fast Food Restaurant,43.758803,-79.489156,986,43.753107,-79.479626
Tacontento Mexican Foods,Restaurant,43.75153,-79.478749,188,43.753107,-79.479626
SVG Bar & Grill,American Restaurant,43.754953,-79.479583,205,43.753107,-79.479626
Los Compadres Dominican Restaurant,Fast Food Restaurant,43.749809,-79.479221,367,43.753107,-79.479626
Minuet Cafe,Restaurant,43.749743,-79.479351,374,43.753107,-79.479626
Chanchitos Latin Flavours,Restaurant,43.748358,-79.479081,529,43.753107,-79.479626
Bagel O's Bakers Group Inc,Bagel Shop,43.757778,-79.48168,544,43.753107,-79.479626
Z-Teca Foods Inc,Restaurant,43.756203,-79.474021,566,43.753107,-79.479626
HG Bar & Restaurant,Chinese Restaurant,43.750696,-79.487049,653,43.753107,-79.479626
Leng Keng,Restaurant,43.750696,-79.487049,653,43.753107,-79.479626
Piccola Citta Bar & Cafe,Diner,43.754015,-79.487773,661,43.753107,-79.479626
Mr Sub,Fast Food Restaurant,43.755301,-79.471767,676,43.753107,-79.479626
A Computer Warehouse Outlet Inc,Pizzeria,43.753967,-79.469256,837,43.753107,-79.479626
Toronto Cake,Bakery,43.747942,-79.487822,873,43.753107,-79.479626
A Bis Gourmet,Sandwich Spot,43.760854,-79.482645,894,43.753107,-79.479626
Salutary Food Inc,"Cafe, Coffee, and Tea House",43.755178,-79.468842,895,43.753107,-79.479626
Kin Sushi Japaness Restaurant,Sushi Restaurant,43.754362,-79.468476,905,43.753107,-79.479626
Parc Downsview Park,Restaurant,43.746769,-79.479293,657,43.7494501,-79.4869662
Tim Hortons,"Cafe, Coffee, and Tea House",43.754296,-79.487771,554,43.7494501,-79.4869662
Subway,Sandwich Spot,43.744088,-79.48673,593,43.7494501,-79.4869662
A&W Restaurant,American Restaurant,43.744081,-79.486823,587,43.7494501,-79.4869662
Pizza Pizza,Pizzeria,43.745727,-79.48737,407,43.7494501,-79.4869662
Tim Hortons,"Cafe, Coffee, and Tea House",43.743095,-79.486476,701,43.7494501,-79.4869662
Pho Huong Truong,Vietnamese Restaurant,43.745942,-79.487499,380,43.7494501,-79.4869662
Kiem Bo Restaurant,Asian Restaurant,43.754133,-79.487698,527,43.7494501,-79.4869662
Moon Congee Restaurant,Chinese Restaurant,43.74431,-79.486766,559,43.7494501,-79.4869662
European Cuisine,Modern European Restaurant,43.751119,-79.480511,567,43.7494501,-79.4869662
Encore Hakka Restaurant,Indian Chinese Restaurant,43.754532,-79.487622,572,43.7494501,-79.4869662
Smoke 'N' Roti,Caribbean Restaurant,43.744245,-79.486896,580,43.7494501,-79.4869662
Carmen y Pepe Peruvian Cuisine,Peruvian Restaurant,43.751206,-79.480103,581,43.7494501,-79.4869662
Church's Chicken,Fried Chicken Joint,43.743982,-79.486761,599,43.7494501,-79.4869662
Churro Zone,Mexican Restaurant,43.748435,-79.479562,610,43.7494501,-79.4869662
Elias Caribbean,Caribbean Restaurant,43.743748,-79.486769,614,43.7494501,-79.4869662
Pizza Hut,Pizzeria,43.743481,-79.486585,668,43.7494501,-79.4869662
Topaz,Night Club,43.754842,-79.479565,850,43.7494501,-79.4869662
The Penalty Box,Restaurant,43.747476,-79.476549,911,43.7494501,-79.4869662
Quiznos,Fast Food Restaurant,43.757819,-79.489295,940,43.7494501,-79.4869662
Applejacks Restaurant,Diner,43.757894,-79.48929,956,43.7494501,-79.4869662
HG Bar & Restaurant,Chinese Restaurant,43.750696,-79.487049,138,43.7494501,-79.4869662
Leng Keng,Restaurant,43.750696,-79.487049,138,43.7494501,-79.4869662
Toronto Cake,Bakery,43.747942,-79.487822,181,43.7494501,-79.4869662
Piccola Citta Bar & Cafe,Diner,43.754015,-79.487773,511,43.7494501,-79.4869662
Minuet Cafe,Restaurant,43.749743,-79.479351,612,43.7494501,-79.4869662
Elias Restaurant & Tavern,American Restaurant,43.743925,-79.486657,614,43.7494501,-79.4869662
Los Compadres Dominican Restaurant,Fast Food Restaurant,43.749809,-79.479221,623,43.7494501,-79.4869662
Chanchitos Latin Flavours,Restaurant,43.748358,-79.479081,644,43.7494501,-79.4869662
Tacontento Mexican Foods,Restaurant,43.75153,-79.478749,698,43.7494501,-79.4869662
SVG Bar & Grill,American Restaurant,43.754953,-79.479583,851,43.7494501,-79.4869662
Tim Hortons,"Cafe, Coffee, and Tea House",43.637966,-79.418851,106,43.63769549,-79.42023184
Mildred's Temple Kitchen,American Restaurant,43.640131,-79.419945,275,43.63769549,-79.42023184
Local Liberty Village,New American Restaurant,43.638448,-79.419162,121,43.63769549,-79.42023184
Louie Craft Coffee,Café,43.639159,-79.425585,467,43.63769549,-79.42023184
Bar Poet,Bar,43.643672,-79.422194,677,43.63769549,-79.42023184
Cafe Neon,Café,43.644141,-79.419605,716,43.63769549,-79.42023184
Balzac's Coffee,Coffee Shop,43.638768,-79.4194,120,43.63769549,-79.42023184
Forno Cultura,Bakery,43.644054,-79.420806,710,43.63769549,-79.42023184
Union Restaurant,French Restaurant,43.645794,-79.419262,909,43.63769549,-79.42023184
Hello 123,Vegan and Vegetarian Restaurant,43.643408,-79.423508,672,43.63769549,-79.42023184
Liberty Commons at Big Rock Brewery,Pub,43.638425,-79.421027,84,43.63769549,-79.42023184
Mamakas Taverna,Greek Restaurant,43.646152,-79.41974,913,43.63769549,-79.42023184
Bang Bang Ice Cream & Bakery,Ice Cream Parlor,43.646231,-79.419425,951,43.63769549,-79.42023184
Apt 200,Lounge,43.644087,-79.420344,703,43.63769549,-79.42023184
Bar Fancy,Bar,43.643895,-79.421435,676,43.63769549,-79.42023184
Oyster Boy,Diner,43.645256,-79.414314,955,43.63769549,-79.42023184
Photien Thanh Vietnamese Restaurant,Vietnamese Restaurant,43.645527,-79.419079,868,43.63769549,-79.42023184
Aroma Espresso Bar,Coffee Shop,43.639007,-79.417662,258,43.63769549,-79.42023184
Pennies,Bar,43.643276,-79.412221,891,43.63769549,-79.42023184
Medieval Times Dinner & Tournament,Restaurant,43.632597,-79.425516,698,43.63769549,-79.42023184
The Craft Brasserie & Grille,Beer Bar,43.639346,-79.420708,206,43.63769549,-79.42023184
Bar Piquette,Wine Bar,43.643692,-79.421917,688,43.63769549,-79.42023184
Fresh on Crawford,Diner,43.645098,-79.414943,912,43.63769549,-79.42023184
Boehmer,New American Restaurant,43.646231,-79.419425,957,43.63769549,-79.42023184
The Good Son,Restaurant,43.643566,-79.422878,668,43.63769549,-79.42023184
The Abbott,Café,43.637953,-79.43058,843,43.63769549,-79.42023184
Té,Bistro,43.645794,-79.419262,902,43.63769549,-79.42023184
Harvey's,Restaurant,43.640035,-79.418948,270,43.63769549,-79.42023184
Tim Hortons,"Cafe, Coffee, and Tea House",43.641419,-79.416131,534,43.63769549,-79.42023184
King Slice,Pizzeria,43.643263,-79.423952,671,43.63769549,-79.42023184
Jules Bistro,French Restaurant,43.644979,-79.415812,867,43.63769549,-79.42023184
Fat Bastard Burrito,Fast Food Restaurant,43.639743,-79.421425,249,43.63769549,-79.42023184
